ts_code,symbol,name,market,area,industry,ths_industry,ths_concepts,pe,pb,total_mv,circ_mv,turnover_rate,turnover_rate_f,list_date,cr_end_date,current_ratio,fcf_end_date,fcf
000415.SZ,000415,渤海租赁,主板,新疆,多元金融,金融(A股),中证500成份股|融资融券|新疆振兴|参股保险|深股通|雄安新区|人民币贬值受益|飞行汽车(eVTOL)|低空经济|西部大开发,,0.9176,2739742.9279,2389060.8834,1.3248,2.0232,19960716,20260331,1.0526,20260331,466925000.0
000417.SZ,000417,合百集团,主板,安徽,百货,非日常生活消费品(A股),融资融券|创投|互联网金融|充电桩|冷链物流|养老概念|黄金概念|农村电商|跨境电商|证金持股|乡村振兴|人工智能|啤酒概念|参股银行|虚拟数字人|统一大市场|国企改革|AI应用,45.3673,1.5255,726852.0744,726053.5843,15.0135,24.2334,19960812,20260331,1.1426,20260331,-124512406.57
000419.SZ,000419,通程控股,主板,湖南,百货,日常消费品(A股),互联网金融|旅游概念|参股保险|股权转让(并购重组)|参股银行|物业管理|国企改革,23.0329,0.8288,283206.5633,283206.5633,1.6521,2.9677,19960816,20260331,2.3574,20260331,-232517033.39
000420.SZ,000420,吉林化纤,主板,吉林,化纤,原材料(A股),融资融券|无人机|大飞机|体育产业|风电|碳纤维|深股通|冰雪产业|国企改革|飞行汽车(eVTOL)|低空经济,497.6068,2.5472,1131079.4378,1130696.3958,3.64,4.5795,19960802,20260331,0.5336,20260331,-312558366.43
000421.SZ,000421,南京公用,主板,江苏,供气供热,工业(A股),创投|文化传媒概念|天然气|互联网金融|充电桩|旅游概念|网约车|物业管理|换电概念|动力电池回收|虚拟电厂|国企改革,70.6068,1.2046,339479.6988,339409.1115,1.2283,2.6749,19960806,20260331,0.6677,20260331,65243440.50999999
000422.SZ,000422,湖北宜化,主板,湖北,农药化肥,原材料(A股),融资融券|煤化工概念|氟化工概念|深股通|乡村振兴|股权转让(并购重组)|宁德时代概念|华为概念|磷化工|光刻胶|可降解塑料|煤炭概念|化肥|国企改革|回购增持再贷款概念,19.261,2.5027,1557421.3076,1514850.8116,2.2763,3.4301,19960815,20260331,0.6777,20260331,33532568.25
000423.SZ,000423,东阿阿胶,主板,山东,中成药,医疗保健(A股),中证500成份股|融资融券|旅游概念|央企国企改革|深股通|乡村振兴|超级品牌|华为概念|农业种植|预制菜|数字经济|国企改革|高股息精选,17.9222,3.1568,3116203.8513,3110752.5678,0.8287,1.251,19960729,20260331,4.2033,20260331,-15460162.120000005
000425.SZ,000425,徐工机械,主板,江苏,工程机械,工业(A股),沪深300样本股|融资融券|高端装备|一带一路|机器人概念|深股通|军工|农机|无人驾驶|工业互联网|氢能源|国企改革|同花顺出海50|雅下水电概念,17.1243,1.805,11254473.2415,8618907.8678,1.2145,1.3371,19960828,20260331,1.1975,20260331,1120660969.7099998
000426.SZ,000426,兴业银锡,主板,内蒙,铅锌,原材料(A股),中证500成份股|融资融券|黄金概念|小金属概念|深股通|金属钴|俄乌冲突概念|金属镍|金属锌|金属铅|金属铜|西部大开发,45.4891,7.1613,7752425.6365,7750547.0558,5.0408,7.0935,19960828,20260331,1.1827,20260331,987740927.85
000428.SZ,000428,华天酒店,主板,湖南,酒店餐饮,非日常生活消费品(A股),融资融券|职业教育|股权转让(并购重组)|物业管理|预制菜|国企改革,,2.9212,372926.916,372926.916,1.404,3.1337,19960808,20260331,0.282,20260331,-9144164.39
000429.SZ,000429,粤高速Ａ,主板,广东,路桥,工业(A股),中证500成份股|融资融券|粤港澳大湾区|参股券商|深股通|国企改革|高股息精选,15.7739,2.4658,2841405.5252,1771225.3423,0.3923,1.0271,19980220,20260331,4.8945,20260331,43608546.879999876
000430.SZ,000430,张家界,主板,湖南,旅游景点,非日常生活消费品(A股),旅游概念|ST板块|摘帽|国企改革,,3.2478,590224.1862,270135.6783,2.2713,2.8004,19960829,20260331,6.1089,20260331,-71781549.55
000488.SZ,000488,ST晨鸣,主板,山东,造纸,原材料(A股),污水处理|期货概念|ST板块|区块链|参股银行|碳中和|碳交易|国企改革,,16.7364,697125.1194,401530.0808,1.2341,1.6883,20001120,20260331,0.1786,20260331,12748088.5
000498.SZ,000498,山东路桥,主板,山东,建筑工程,工业(A股),融资融券|智慧城市|一带一路|高铁|水利|PPP概念|深股通|装配式建筑|腾讯概念|绿色电力|国企改革|同花顺中特估100|高股息精选,3.6525,0.4706,813479.3256,759457.9412,0.4046,1.0181,19970609,20260331,1.1327,20260331,-3207292091.56
000501.SZ,000501,武商集团,主板,湖北,百货,非日常生活消费品(A股),融资融券|创投|文化传媒概念|一带一路|白酒概念|黄金概念|跨境电商|深股通|人工智能|电子竞技|冰雪产业|参股银行|网红经济|免税店|物业管理|预制菜|数字经济|露营经济|国企改革|低空经济|IP经济(谷子经济),32.6465,0.5374,589048.4319,588457.1068,0.7524,1.32,19921120,20260331,0.421,20260331,-37675536.49000001
000503.SZ,000503,国新健康,主板,山东,软件服务,信息技术(A股),融资融券|智能医疗|养老概念|央企国企改革|深股通|人工智能|华为概念|DRG/DIP|数字经济|家庭医生|国企改革|数据确权|数据要素|回购增持再贷款概念|AI智能体|AI应用,,7.0955,680580.468,680539.274,1.6002,2.2072,19921130,20260331,1.9601,20260331,-72995808.97999999
000504.SZ,000504,*ST生物,主板,湖南,医疗保健,医疗保健(A股),污水处理|ST板块|锂电池概念|股权转让(并购重组)|细胞免疫治疗|CRO概念|动力电池回收|智慧灯杆|国企改革,111.6154,11.6226,321772.5206,320894.3381,1.9514,3.2873,19921208,20260331,1.3827,20260331,-93494374.52
000505.SZ,000505,京粮控股,主板,海南,食品,日常消费品(A股),融资融券|一带一路|京津冀一体化|网红经济|转基因|海南自贸区|粮食概念|国企改革,,1.5243,437624.0511,380692.9623,1.6321,3.9548,19921221,20260331,2.1881,20260331,346709152.01
000506.SZ,000506,招金黄金,主板,山东,黄金,原材料(A股),一带一路|黄金概念|小金属概念|深股通|股权转让(并购重组)|摘帽|人民币贬值受益|金属铜|国企改革,90.061,16.0915,1430687.3519,1430208.7199,5.3013,7.9125,19930312,20260331,0.7642,20260331,-28422170.430000003
000507.SZ,000507,珠海港,主板,广东,新型电力,工业(A股),天然气|一带一路|粤港澳大湾区|风电|深股通|航运概念|广东自贸区|横琴新区|光伏建筑一体化|绿色电力|统一大市场|国企改革,19.333,0.78,466305.5918,457493.7087,1.8843,2.7135,19930326,20260331,0.9921,20260331,124483392.58000001
000509.SZ,000509,华塑控股,主板,四川,元器件,信息技术(A股),网络安全|人民币贬值受益|碳中和|工业母机|碳交易|信创|国企改革|西部大开发,,42.069,508662.6966,508661.159,7.4337,12.5034,19930507,20260331,1.3262,20260331,10628350.02
000510.SZ,000510,新金路,主板,四川,化工原料,原材料(A股),石墨烯|小金属概念|化债概念(AMC概念)|芯片概念|金属铜|西部大开发,,11.3633,1171918.2653,1096144.9783,13.5769,15.1368,19930507,20260331,0.6948,20260331,-190980573.24
000513.SZ,000513,丽珠集团,主板,广东,化学制药,医疗保健(A股),中证500成份股|融资融券|基因测序|深股通|横琴新区|生物疫苗|仿制药一致性评价|流感|辅助生殖|重组蛋白|猴痘概念|宠物经济|创新药|减肥药|AI智能体|DeepSeek概念|AI应用,13.4859,1.8806,2728538.7365,1745893.587,0.5144,0.8858,19931028,20260331,1.9606,20260331,727345101.63
000514.SZ,000514,渝开发,主板,重庆,区域地产,房地产(A股),物业管理|国企改革|西部大开发,554.4586,1.0208,374634.3085,374634.3085,0.9508,2.5828,19930712,20260331,1.7693,20260331,-9276242.9
000516.SZ,000516,国际医学,主板,陕西,医疗保健,非日常生活消费品(A股),融资融券|智能医疗|民营医院|旅游概念|机器人概念|养老概念|三胎概念|阿里巴巴概念|深股通|人工智能|细胞免疫治疗|华为概念|辅助生殖|医美概念|毛发医疗|高压氧舱|脑机接口|西部大开发|DeepSeek概念,,2.9785,973920.0876,954491.405,0.8147,1.1502,19930809,20260331,0.2471,20260331,206127110.54
000517.SZ,000517,荣安地产,主板,浙江,区域地产,房地产(A股),融资融券|建筑节能|深股通|长三角一体化|物业管理,,1.2821,595393.5047,466001.4598,0.7778,2.6274,19930806,20260331,1.6894,20260331,709628311.73
000518.SZ,000518,四环生物,主板,江苏,生物制药,医疗保健(A股),医疗器械概念|ST板块|摘帽|肝炎概念|新型城镇化,,13.0244,421088.4948,421080.0984,23.6715,36.5079,19930908,20260331,3.1496,20260331,-16849198.32
000519.SZ,000519,中兵红箭,主板,河南,专用机械,工业(A股),中证500成份股|融资融券|新能源汽车|冷链物流|无人机|央企国企改革|深股通|军工|中字头股票|军民融合|芯片概念|培育钻石|国企改革|同花顺中特估100|商业航天,618.1946,2.4768,2577626.6757,2577626.6757,4.1282,7.0504,19931008,20260331,1.8005,20260331,510852915.3299999
000520.SZ,000520,凤凰航运,主板,湖北,水运,工业(A股),一带一路|航运概念|统一大市场,,9.1326,384591.7129,384591.7129,1.6238,2.2092,19931025,20260331,1.8589,20260331,-992669.86
000521.SZ,000521,长虹美菱,主板,安徽,家用电器,非日常生活消费品(A股),融资融券|智能家居|一带一路|冷链物流|医疗器械概念|家用电器|深股通|人工智能|量子科技|工业互联网|小米概念|垃圾分类|鸿蒙概念|净水概念|空气能热泵|国企改革|血氧仪|高股息精选|回购增持再贷款概念|DeepSeek概念,13.8775,0.9328,569547.8144,484002.0905,0.827,1.1548,19931018,20260331,1.0476,20260331,-942783555.16
000523.SZ,000523,红棉股份,主板,广东,食品,原材料(A股),创投|粤港澳大湾区|深股通|广东自贸区|股权转让(并购重组)|啤酒概念|工业互联网|代糖概念|物业管理|国企改革,73.7781,2.9876,585514.4391,422726.0891,1.4333,3.871,19931108,20260331,3.1189,20260331,24803453.050000004
000524.SZ,000524,岭南控股,主板,广东,旅游服务,非日常生活消费品(A股),融资融券|旅游概念|粤港澳大湾区|养老概念|体育产业|深股通|乡村振兴|人工智能|广东自贸区|股权转让(并购重组)|冰雪产业|免税店|物业管理|NFT概念|预制菜|露营经济|国企改革|低空经济|IP经济(谷子经济)|AI智能体|DeepSeek概念|AI应用,90.3037,2.735,632676.9156,632449.1671,1.1402,3.7041,19931118,20260331,1.8905,20260331,-86885775.72
000525.SZ,000525,红太阳,主板,江苏,农药化肥,原材料(A股),农村电商|草甘膦|深股通|乡村振兴|股权转让(并购重组)|摘帽|NMN概念|国企改革|合成生物,,2.5771,639850.8436,545874.1625,1.7331,2.2032,19931028,20260331,0.5571,20260331,27835987.840000004
000526.SZ,000526,学大教育,主板,福建,文教休闲,非日常生活消费品(A股),在线教育|民营医院|职业教育|体育产业|福建自贸区|深股通|人工智能|海峡两岸|低空经济|回购增持再贷款概念|DeepSeek概念,20.1501,3.777,393123.9376,385376.2147,2.1372,3.3799,19931101,20260331,0.5593,20260331,529134175.81
000528.SZ,000528,柳工,主板,广西,工程机械,工业(A股),中证500成份股|融资融券|新疆振兴|海工装备|高端装备|一带一路|机器人概念|核电|水利|风电|碳纤维|深股通|农机|无人驾驶|中俄贸易概念|新型城镇化|国企改革|西部大开发|回购增持再贷款概念|DeepSeek概念|雅下水电概念,11.5947,0.9807,1865852.5451,1863259.7164,1.1169,1.5092,19931118,20260331,1.3707,20260331,-632254818.35
000529.SZ,000529,广弘控股,主板,广东,食品,日常消费品(A股),创投|冷链物流|粤港澳大湾区|猪肉|广东自贸区|养鸡|预制菜|国企改革,24.4201,0.9321,300068.2296,292920.5698,0.6419,1.4487,19931118,20260331,1.3295,20260331,-168197234.12
000530.SZ,000530,冰山冷热,主板,辽宁,机械基件,工业(A股),融资融券|海工装备|冷链物流|核电|体育产业|军工|军民融合|无人零售|独角兽概念|氢能源|冰雪产业|数据中心|碳中和|储能|中俄贸易概念|数字经济|统一大市场|比亚迪概念|汽车热管理|空气能热泵|液冷服务器,74.3466,1.4527,461237.2413,328263.8486,2.9899,4.1805,19931208,20260331,1.331,20260331,-185594062.22
000531.SZ,000531,穗恒运Ａ,主板,广东,火力发电,公用事业(A股),融资融券|粤港澳大湾区|深股通|锂电池概念|无人驾驶|化债概念(AMC概念)|燃料电池|氢能源|储能|绿色电力|虚拟电厂|国企改革|回购增持再贷款概念|2025年报预增|2026一季报预增,25.3038,1.1015,765429.979,668662.9337,3.577,7.5078,19940106,20260331,0.9212,20260331,75340099.82
000532.SZ,000532,华金资本,主板,广东,多元金融,信息技术(A股),石墨烯|污水处理|创投|粤港澳大湾区|参股券商|深股通|锂电池概念|独角兽概念|横琴新区|国企改革,27.2911,2.7495,446052.592,444553.3713,4.458,8.4268,19940103,20260331,1.4355,20260331,59233926.97999999
000533.SZ,000533,顺钠股份,主板,广东,电气设备,工业(A股),智能电网|融资融券|海工装备|充电桩|粤港澳大湾区|光伏概念|核电|水利|阿里巴巴概念|风电|深股通|百度概念|数据中心|中芯国际概念|储能|抽水蓄能|东数西算(算力)|数字经济|超超临界发电|比亚迪概念|可控核聚变,80.2286,8.297,817926.144,810924.4416,5.4541,8.8013,19940103,20260331,1.3362,20260331,-9715484.889999999
000534.SZ,000534,万泽股份,主板,广东,生物制药,医疗保健(A股),融资融券|无人机|大飞机|深股通|军工|航空发动机|创新药|低空经济,87.1582,9.9975,1717178.4989,1688068.5232,5.2215,6.6539,19940110,20260331,1.6075,20260331,-199556332.72
000536.SZ,000536,华映科技,主板,福建,元器件,信息技术(A股),融资融券|新能源汽车|福建自贸区|深股通|OLED|芯片概念|消费电子概念|华为概念|MiniLED|海峡两岸|MicroLED概念|国企改革|华为手机,,15.1465,1272375.0894,1271017.9574,8.9789,15.3077,19931126,20260331,0.4197,20260331,-94417217.47
000537.SZ,000537,绿发电力,主板,天津,新型电力,公用事业(A股),中证500成份股|融资融券|新疆振兴|京津冀一体化|央企国企改革|风电|深股通|储能|绿色电力|光热发电|国企改革,25.9305,1.0432,2076275.078,2076275.078,2.1709,6.997,19931210,20260331,1.0688,20260331,-97214057.90000004
000538.SZ,000538,云南白药,主板,云南,中成药,医疗保健(A股),沪深300样本股|融资融券|参股券商|医药电商|证金持股|深股通|超级品牌|华为概念|工业大麻|医美概念|同花顺漂亮100|创新药|高股息精选|西部大开发,16.9131,2.2194,8716122.8157,8660779.5125,0.5087,1.1615,19931215,20260331,2.7421,20260331,692194054.3900001
000539.SZ,000539,粤电力Ａ,主板,广东,火力发电,公用事业(A股),中证500成份股|融资融券|创投|海工装备|粤港澳大湾区|光伏概念|期货概念|参股保险|风电|深股通|储能|绿色电力|东数西算(算力)|国资云|超超临界发电|国企改革,58.3713,1.5022,3501939.4187,1704443.0616,3.6184,11.3279,19931126,20260331,0.6928,20260331,1510375611.0
000541.SZ,000541,佛山照明,主板,广东,家用电器,非日常生活消费品(A股),融资融券|海工装备|新能源汽车|智能家居|养老概念|医疗器械概念|跨境电商|证金持股|深股通|军民融合|芯片概念|小米概念|华为概念|华为汽车|参股银行|第三代半导体|医美概念|智慧灯杆|国企改革|长安汽车概念|小米汽车|回购增持再贷款概念|AI智能体|DeepSeek概念,35.5984,1.1127,764817.5585,612786.4214,1.0477,2.074,19931123,20260331,1.6976,20260331,-260389155.82
000543.SZ,000543,皖能电力,主板,安徽,火力发电,公用事业(A股),融资融券|新疆振兴|天然气|充电桩|核电|参股券商|风电|深股通|参股银行|储能|抽水蓄能|绿色电力|碳交易|超超临界发电|国企改革|高股息精选,9.5352,1.1672,2049244.4512,2049244.4512,3.4711,8.1971,19931220,20260331,0.7862,20260331,826099684.6600001
