ts_code,csname,extname,cname,index_code,index_name,list_date,exchange
516180.SH,平安中证光伏产业ETF,光伏ETF平安,平安中证光伏产业交易型开放式指数证券投资基金,931151.CSI,中证光伏产业指数,20210303,SH
516190.SH,华夏中证文娱传媒ETF,传媒ETF华夏,华夏中证文娱传媒交易型开放式指数证券投资基金,H30365.CSI,中证文娱传媒指数,20210917,SH
516200.SH,华安中证全指证券公司ETF,证券ETF华安,华安中证全指证券公司交易型开放式指数证券投资基金,399975.SZ,中证全指证券公司指数,20210322,SH
516210.SH,华安中证银行ETF,银行ETF华安,华安中证银行交易型开放式指数证券投资基金,399986.SZ,中证银行指数,20210924,SH
516220.SH,国泰中证细分化工产业主题ETF,化工ETF国泰,国泰中证细分化工产业主题交易型开放式指数证券投资基金,000813.CSI,中证细分化工产业主题指数,20210310,SH
516230.SH,招商中证光伏产业ETF,光伏ETF招商,招商中证光伏产业交易型开放式指数证券投资基金,931151.CSI,中证光伏产业指数,20260203,SH
516250.SH,富国中证工程机械主题ETF,工程机械ETF富国,富国中证工程机械主题交易型开放式指数证券投资基金,931752.CSI,中证工程机械主题指数,20251222,SH
516260.SH,华夏中证物联网主题ETF,物联网ETF华夏,华夏中证物联网主题交易型开放式指数证券投资基金,930712.CSI,中证物联网主题指数,20210802,SH
516270.SH,华安中证内地新能源主题ETF,新能源ETF华安,华安中证内地新能源主题交易型开放式指数证券投资基金,000941.CSI,中证内地新能源主题指数,20210723,SH
516290.SH,汇添富中证光伏产业ETF,光伏ETF汇添富,汇添富中证光伏产业交易型开放式指数证券投资基金,931151.CSI,中证光伏产业指数,20210823,SH
516300.SH,华泰柏瑞中证1000ETF,中证1000ETF华泰柏瑞,华泰柏瑞中证1000交易型开放式指数证券投资基金,000852.SH,中证1000指数,20210324,SH
516310.SH,易方达中证银行ETF,银行ETF易方达,易方达中证银行交易型开放式指数证券投资基金,399986.SZ,中证银行指数,20210528,SH
516320.SH,华夏中证装备产业ETF,高端装备ETF华夏,华夏中证装备产业交易型开放式指数证券投资基金,H11054.CSI,中证装备产业指数,20210608,SH
516330.SH,华泰柏瑞中证物联网主题ETF,物联网ETF华泰柏瑞,华泰柏瑞中证物联网主题交易型开放式指数证券投资基金,930712.CSI,中证物联网主题指数,20210409,SH
516350.SH,易方达中证芯片产业ETF,芯片ETF易方达,易方达中证芯片产业交易型开放式指数证券投资基金,H30007.CSI,中证芯片产业指数,20211223,SH
516360.SH,华宝新材料ETF,新材料ETF华宝,华宝中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,20210513,SH
516370.SH,汇添富中证全指电力公用事业ETF,电力ETF汇添富,汇添富中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,20260403,SH
516380.SH,华宝智能电动汽车ETF,智能电动车ETF华宝,华宝中证智能电动汽车交易型开放式指数证券投资基金,H11052.CSI,中证智能电动汽车指数,20210618,SH
516390.SH,汇添富中证新能源汽车产业ETF,新能源车ETF汇添富,汇添富中证新能源汽车产业交易型开放式指数证券投资基金,930997.CSI,中证新能源汽车产业指数,20210618,SH
516460.SH,鹏华中证800自由现金流ETF,现金流ETF800鹏华,鹏华中证800自由现金流交易型开放式指数证券投资基金,932368.CSI,中证800自由现金流指数,20250428,SH
516500.SH,华夏中证生物科技主题ETF,生物科技ETF华夏,华夏中证生物科技主题交易型开放式指数证券投资基金,930743.CSI,中证生物科技主题指数,20210317,SH
516510.SH,易方达中证云计算与大数据主题ETF,云计算ETF易方达,易方达中证云计算与大数据主题交易型开放式指数证券投资基金,930851.CSI,中证云计算与大数据主题指数,20210407,SH
516520.SH,华泰柏瑞中证智能汽车主题ETF,智能驾驶ETF华泰柏瑞,华泰柏瑞中证智能汽车主题交易型开放式指数证券投资基金,930721.CSI,中证智能汽车主题指数,20210301,SH
516530.SH,物流快递,物流ETF银华,银华中证现代物流交易型开放式指数证券投资基金,930716.CSI,中证现代物流指数,20220117,SH
516550.SH,嘉实中证大农业ETF,农业ETF嘉实,嘉实中证大农业交易型开放式指数证券投资基金,399814.SZ,中证大农业指数,20210408,SH
516560.SH,华宝养老ETF,养老ETF华宝,华宝中证养老产业交易型开放式指数证券投资基金,399812.SZ,中证养老产业指数,20210916,SH
516570.SH,易方达中证石化产业ETF,化工行业ETF易方达,易方达中证石化产业交易型开放式指数证券投资基金,H11057.CSI,中证石化产业指数,20210618,SH
516580.SH,博时新能源ETF,新能源ETF博时,博时中证新能源交易型开放式指数证券投资基金,399808.SZ,中证新能源指数,20210726,SH
516590.SH,易方达中证智能电动汽车ETF,智能汽车ETF易方达,易方达中证智能电动汽车交易型开放式指数证券投资基金,H11052.CSI,中证智能电动汽车指数,20210512,SH
516600.SH,消费服务ETF工银,消费服务ETF工银,工银瑞信中证消费服务领先交易型开放式指数证券投资基金,000806.CSI,中证消费服务领先指数,20210226,SH
516610.SH,医服ETF,医疗设备ETF大成,大成中证全指医疗保健设备与服务交易型开放式指数证券投资基金,H30178.CSI,中证全指医疗保健设备与服务指数,20210513,SH
516620.SH,国泰中证影视主题ETF,影视ETF国泰,国泰中证影视主题交易型开放式指数证券投资基金,930781.CSI,中证影视主题指数,20211105,SH
516630.SH,华夏中证云计算与大数据主题ETF,云计算ETF华夏,华夏中证云计算与大数据主题交易型开放式指数证券投资基金,930851.CSI,中证云计算与大数据主题指数,20210903,SH
516640.SH,富国中证芯片产业ETF,芯片ETF富国,富国中证芯片产业交易型开放式指数证券投资基金,H30007.CSI,中证芯片产业指数,20210827,SH
516650.SH,华夏中证细分有色金属产业主题ETF,有色金属ETF华夏,华夏中证细分有色金属产业主题交易型开放式指数证券投资基金,000811.CSI,中证细分有色金属产业主题指数,20210621,SH
516660.SH,华安中证新能源汽车ETF,新能源车ETF华安,华安中证新能源汽车交易型开放式指数证券投资基金,399976.SZ,中证新能源汽车指数,20210226,SH
516670.SH,招商中证畜牧养殖ETF,畜牧养殖ETF招商,招商中证畜牧养殖交易型开放式指数证券投资基金,930707.CSI,中证畜牧养殖指数,20210326,SH
516700.SH,华宝大数据ETF,大数据ETF华宝,华宝中证大数据产业交易型开放式指数证券投资基金,930902.CSI,中证大数据产业指数,20210519,SH
516710.SH,华夏中证新材料主题ETF,新材料ETF华夏,华夏中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,20210817,SH
516720.SH,浦银安盛中证ESG120策略ETF,ESGETF浦银,浦银安盛中证ESG120策略交易型开放式指数证券投资基金,931476.CSI,中证ESG120策略指数,20210813,SH
516730.SH,浦银安盛中证证券公司30ETF,证券ETF浦银,浦银安盛中证证券公司30交易型开放式指数证券投资基金,931412.CSI,中证证券公司30指数,20211112,SH
516750.SH,富国中证全指建筑材料ETF,建材ETF富国,富国中证全指建筑材料交易型开放式指数证券投资基金,931009.CSI,中证全指建筑材料指数,20211105,SH
516760.SH,平安中证畜牧养殖ETF,养殖ETF平安,平安中证畜牧养殖交易型开放式指数证券投资基金,930707.CSI,中证畜牧养殖指数,20210312,SH
516770.SH,华泰柏瑞中证动漫游戏ETF,游戏ETF华泰柏瑞,华泰柏瑞中证动漫游戏交易型开放式指数证券投资基金,930901.CSI,中证动漫游戏指数,20210305,SH
516780.SH,华泰柏瑞中证稀土产业ETF,稀土ETF华泰柏瑞,华泰柏瑞中证稀土产业交易型开放式指数证券投资基金,930598.CSI,中证稀土产业指数,20210308,SH
516790.SH,华泰柏瑞中证全指医疗保健设备与服务ETF,医疗ETF华泰柏瑞,华泰柏瑞中证全指医疗保健设备与服务交易型开放式指数证券投资基金,H30178.CSI,中证全指医疗保健设备与服务指数,20210823,SH
516800.SH,华宝中证智能制造主题ETF,智能制造ETF华宝,华宝中证智能制造主题交易型开放式指数证券投资基金,930850.CSI,中证智能制造主题指数,20210219,SH
516810.SH,华夏中证农业主题ETF,农业ETF华夏,华夏中证农业主题交易型开放式指数证券投资基金,000949.CSI,中证农业主题指数,20220111,SH
516820.SH,平安中证医疗创新ETF,医疗创新ETF平安,平安中证医药及医疗器械创新交易型开放式指数证券投资基金,931484.CSI,中证医药及医疗器械创新指数,20210701,SH
516830.SH,富国沪深300ESG基准ETF,沪深300ESGETF富国,富国沪深300ESG基准交易型开放式指数证券投资基金,931463.CSI,沪深300ESG基准指数,20210705,SH
516840.SH,南方中证全指汽车ETF,汽车ETF南方,南方中证全指汽车交易型开放式指数证券投资基金,931008.CSI,中证全指汽车指数,20260513,SH
516850.SH,华夏中证新能源ETF,新能源ETF华夏,华夏中证新能源交易型开放式指数证券投资基金,399808.SZ,中证新能源指数,20210319,SH
516860.SH,博时金融科技ETF,金融科技ETF博时,博时中证金融科技主题交易型开放式指数证券投资基金,930986.CSI,中证金融科技主题指数,20211011,SH
516880.SH,光伏50,光伏ETF银华,银华中证光伏产业交易型开放式指数证券投资基金,931151.CSI,中证光伏产业指数,20210118,SH
516890.SH,平安中证新材料主题ETF,新材料ETF平安,平安中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,20210728,SH
516900.SH,华安中证申万食品饮料ETF,食品饮料ETF华安,华安中证申万食品饮料交易型开放式指数证券投资基金,000807.CSI,中证申万食品饮料指数,20210428,SH
516910.SH,富国中证现代物流ETF,物流ETF富国,富国中证现代物流交易型开放式指数证券投资基金,930716.CSI,中证现代物流指数,20210611,SH
516920.SH,汇添富中证芯片产业ETF,芯片ETF汇添富,汇添富中证芯片产业交易型开放式指数证券投资基金,H30007.CSI,中证芯片产业指数,20210816,SH
516930.SH,生物科技ETF基金,生物科技ETF民生加银,民生加银中证生物科技主题交易型开放式指数证券投资基金,930743.CSI,中证生物科技主题指数,20210818,SH
516950.SH,基建ETF,基建ETF银华,银华中证基建交易型开放式指数证券投资基金,930608.CSI,中证基建指数,20210514,SH
516960.SH,国泰中证细分机械设备产业主题ETF,机械ETF国泰,国泰中证细分机械设备产业主题交易型开放式指数证券投资基金,000812.CSI,中证细分机械设备产业主题指数,20210507,SH
516970.SH,广发中证基建工程ETF,基建ETF广发,广发中证基建工程交易型开放式指数证券投资基金,399995.SZ,中证基建工程指数,20210705,SH
516980.SH,华富中证证券公司先锋策略ETF,证券先锋ETF华富,华富中证证券公司先锋策略交易型开放式指数证券投资基金,931402.CSI,中证证券公司先锋策略指数,20210624,SH
517000.SH,沪港深,沪港深500ETF银华,银华中证沪港深500交易型开放式指数证券投资基金,H30455.CSI,中证沪港深500指数,20210305,SH
517010.SH,易方达中证沪港深500ETF,沪港深500ETF易方达,易方达中证沪港深500交易型开放式指数证券投资基金,H30455.CSI,中证沪港深500指数,20210812,SH
517030.SH,易方达中证沪港深300ETF,沪港深300ETF易方达,易方达中证沪港深300交易型开放式指数证券投资基金,931395.CSI,中证沪港深300指数,20210927,SH
517050.SH,华泰柏瑞中证沪港深互联网ETF,互联网ETF华泰柏瑞,华泰柏瑞中证沪港深互联网交易型开放式指数证券投资基金,930625.CSI,中证沪港深互联网指数,20210208,SH
517080.SH,汇添富中证沪港深500ETF,沪港深500ETF汇添富,汇添富中证沪港深500交易型开放式指数证券投资基金,H30455.CSI,中证沪港深500指数,20210222,SH
517090.SH,国泰富时中国国企开放共赢ETF,央企共赢ETF国泰,国泰富时中国国企开放共赢交易型开放式指数证券投资基金,GPCCH003.OTH,富时中国国企开放共赢指数,20211228,SH
517100.SH,富国中证沪港深500ETF,沪港深500ETF富国,富国中证沪港深500交易型开放式指数证券投资基金,H30455.CSI,中证沪港深500指数,20210302,SH
517110.SH,国泰中证沪港深创新药产业ETF,创新药ETF国泰,国泰中证沪港深创新药产业交易型开放式指数证券投资基金,931409.CSI,中证沪港深创新药产业指数,20210930,SH
517120.SH,华泰柏瑞中证沪港深创新药产业ETF,创新药ETF华泰柏瑞,华泰柏瑞中证沪港深创新药产业交易型开放式指数证券投资基金,931409.CSI,中证沪港深创新药产业指数,20210719,SH
517160.SH,南方中证长江保护主题ETF,长江保护ETF南方,南方中证长江保护主题交易型开放式指数证券投资基金,931554.CSI,中证长江保护主题指数,20220105,SH
517170.SH,华夏中证沪港深500ETF,沪港深500ETF华夏,华夏中证沪港深500交易型开放式指数证券投资基金,H30455.CSI,中证沪港深500指数,20210420,SH
517180.SH,南方富时中国国企开放共赢ETF,中国国企ETF南方,南方富时中国国企开放共赢交易型开放式指数证券投资基金,GPCCH003.OTH,富时中国国企开放共赢指数,20211228,SH
517200.SH,嘉实中证沪港深互联网ETF,互联网ETF嘉实,嘉实中证沪港深互联网交易型开放式指数证券投资基金,930625.CSI,中证沪港深互联网指数,20210208,SH
517300.SH,国寿安保中证沪港深300ETF,沪港深300ETF国寿,国寿安保中证沪港深300交易型开放式指数证券投资基金,931395.CSI,中证沪港深300指数,20210224,SH
